annualised_return,annualised_volatility,sharpe_ratio,max_drawdown,fund
0.07412514312099816,0.14480777770539843,0.51188647664907,-0.1856837774994781,combined_min_variance
0.29082910289107744,0.2466139202839618,1.1792890788816965,-0.26282216478461834,combined_max_sharpe
0.17604541723719702,0.21251687241172795,0.8283832490068294,-0.2874698799026543,combined_risk_parity
0.10805066463701807,0.1597821919839481,0.6762372157710351,-0.20321862626913537,equity_min_variance
0.11347714224481065,0.18222886325065007,0.6227177200174179,-0.2612633143923071,equity_max_sharpe
0.14122908033074077,0.16166197477746672,0.8736072940167128,-0.2032186262691364,equity_risk_parity
1.4667899866236103,0.6778446483014166,2.1639028799580844,-0.6751639651981698,crypto_min_variance
0.25023001114930055,0.7737280350275073,0.32340822591545937,-0.893033903287863,crypto_max_sharpe
1.1142123411968772,0.8095162458516274,1.3763928110234567,-0.8159730614257941,crypto_risk_parity
